minimum_nights,calculated_host_listings_count,availability_365,room_type,price
0.21428571428571427,0.0,0.25753424657534246,0.5,110
0.3571428571428571,0.003067484662576687,0.9972602739726028,0.5,200
0.14285714285714285,0.14723926380368096,0.5643835616438356,0.5,699
0.07142857142857142,0.006134969325153375,0.10410958904109589,0.5,105
0.14285714285714285,0.006134969325153375,0.8301369863013699,0.5,226
0.07142857142857142,0.003067484662576687,0.24383561643835616,0.0,77
0.0,0.0,0.673972602739726,0.5,265
0.14285714285714285,0.003067484662576687,0.4657534246575343,0.5,115
0.0,0.006134969325153375,0.030136986301369864,0.5,105
0.14285714285714285,0.0,0.9534246575342465,0.5,240
0.9285714285714286,0.0,0.0,0.0,50
0.21428571428571427,0.003067484662576687,0.7753424657534247,0.5,275
0.07142857142857142,0.0,0.5561643835616439,0.5,130
0.0,0.0,0.0,0.5,150
0.07142857142857142,0.0,0.0,0.5,350
0.0,0.0,0.0,0.0,100
0.0,0.02147239263803681,0.1917808219178082,0.5,89
0.07142857142857142,0.006134969325153375,0.4301369863013699,0.5,200
0.0,0.0,0.0,0.0,90
0.0,0.0,0.07397260273972603,0.0,50
0.14285714285714285,0.003067484662576687,0.4876712328767123,0.5,299
0.2857142857142857,0.0,0.13424657534246576,0.0,65
0.14285714285714285,0.003067484662576687,0.7808219178082192,0.0,70
0.21428571428571427,0.02147239263803681,0.9506849315068493,0.0,34
0.2857142857142857,0.0,0.0,0.5,85
0.07142857142857142,0.0,0.0,0.5,400
0.0,0.0,0.0,0.5,130
0.07142857142857142,0.0,0.4821917808219178,0.5,299
0.07142857142857142,0.0,0.0,0.0,75
0.0,0.0,0.6520547945205479,0.5,269
0.0,0.0,0.0,0.5,115
0.07142857142857142,0.015337423312883437,1.0,1.0,30
0.07142857142857142,0.006134969325153375,0.5013698630136987,0.0,75
0.14285714285714285,0.0,0.33424657534246577,0.5,225
0.0,0.0,0.0,0.5,75
0.2857142857142857,0.0,0.7123287671232876,0.5,260
0.14285714285714285,0.0,0.0,0.5,116
0.14285714285714285,0.0,0.0,1.0,99
0.14285714285714285,0.0,0.0,0.5,240
0.21428571428571427,0.003067484662576687,0.7452054794520548,0.0,80
0.2857142857142857,0.0,0.1589041095890411,0.0,150
0.07142857142857142,0.003067484662576687,0.0,0.5,300
0.0,0.0,0.5068493150684932,0.5,250
0.0,0.0,0.904109589041096,0.0,60
0.07142857142857142,0.0,0.8383561643835616,0.0,70
0.14285714285714285,0.0,0.06575342465753425,0.0,40
0.21428571428571427,0.006134969325153375,0.016438356164383564,0.5,549
0.07142857142857142,0.006134969325153375,0.873972602739726,0.5,133
0.6428571428571428,0.006134969325153375,0.08493150684931507,0.0,105
0.21428571428571427,0.0,0.0,0.5,155
0.21428571428571427,0.0,0.0,0.0,40
0.2857142857142857,0.0,0.2356164383561644,0.0,89
0.07142857142857142,0.0,0.005479452054794521,0.0,82
0.14285714285714285,0.0,0.2410958904109589,0.5,289
0.0,0.0,0.1726027397260274,0.0,175
0.07142857142857142,0.0,0.4904109589041096,0.5,129
0.21428571428571427,0.0,0.13972602739726028,0.0,60
0.4285714285714286,0.0,0.0,0.0,70
0.9285714285714286,0.0,0.0410958904109589,0.5,275
0.07142857142857142,0.003067484662576687,0.24657534246575344,0.0,75
0.0,0.003067484662576687,0.0,0.0,65
0.0,0.0,0.810958904109589,0.5,499
0.14285714285714285,0.0,0.0,0.5,225
0.2857142857142857,0.0,0.0,0.0,60
0.0,0.08895705521472393,0.4547945205479452,0.0,199
0.2857142857142857,0.0,0.057534246575342465,0.0,54
0.0,0.0,0.0,0.0,100
0.14285714285714285,0.03374233128834356,0.9452054794520548,1.0,30
0.07142857142857142,0.0,1.0,0.5,295
0.0,0.0,0.0,0.0,110
0.4285714285714286,0.0,0.0,0.5,200
0.21428571428571427,0.0,0.0,0.0,50
0.07142857142857142,0.0,0.0410958904109589,0.5,100
0.0,0.0,0.0,0.0,75
0.21428571428571427,0.006134969325153375,1.0,0.5,135
0.0,0.003067484662576687,0.23013698630136986,0.0,50
0.07142857142857142,0.0,0.0,0.5,120
0.14285714285714285,0.0,1.0,0.0,99
0.07142857142857142,0.0,0.4657534246575343,0.5,210
0.21428571428571427,0.0,0.09041095890410959,0.0,75
0.07142857142857142,0.0,0.4328767123287671,0.5,525
0.07142857142857142,0.0,0.11232876712328767,0.5,185
0.0,0.0,0.0,0.5,132
0.07142857142857142,0.0,0.0,0.0,70
0.14285714285714285,0.0,0.0,0.0,55
0.0,0.0,0.0,0.5,147
0.2857142857142857,0.0,0.0,0.0,42
0.0,0.006134969325153375,0.0,0.0,65
0.0,0.003067484662576687,0.12876712328767123,0.0,95
0.4285714285714286,0.009202453987730062,0.5178082191780822,0.0,50
0.14285714285714285,0.009202453987730062,0.038356164383561646,0.0,58
0.0,0.009202453987730062,0.2821917808219178,1.0,70
0.4285714285714286,0.0,0.4876712328767123,0.5,1750
0.4285714285714286,0.0,0.0,0.5,200
0.07142857142857142,0.003067484662576687,0.1780821917808219,0.5,104
0.0,0.0,0.18904109589041096,0.0,84
0.0,0.012269938650306749,0.7863013698630137,0.0,100
0.2857142857142857,0.0,0.1452054794520548,0.0,70
0.0,0.006134969325153375,0.4821917808219178,0.5,99
0.14285714285714285,0.003067484662576687,0.9589041095890412,0.0,80
0.07142857142857142,0.0,0.29315068493150687,0.5,100
0.4285714285714286,0.0,0.0,0.0,65
0.0,0.0,0.17534246575342466,0.0,68
0.14285714285714285,0.0,0.8794520547945206,0.5,100
0.2857142857142857,0.018404907975460124,1.0,1.0,34
0.21428571428571427,0.0,0.34794520547945207,0.5,199
0.0,0.0,0.4876712328767123,0.5,50
0.21428571428571427,0.0,0.3041095890410959,0.5,119
0.0,0.0,0.0,0.0,50
0.07142857142857142,0.0,1.0,0.5,270
0.21428571428571427,0.0,0.0,0.0,70
0.0,0.0,0.0,0.0,109
0.07142857142857142,0.0,0.4301369863013699,0.5,200
0.14285714285714285,0.0,0.0,0.5,110
0.07142857142857142,0.0,0.0,0.0,100
0.0,0.012269938650306749,0.989041095890411,0.0,95
0.07142857142857142,0.003067484662576687,0.0,0.0,90
0.21428571428571427,0.0,0.9863013698630138,0.0,110
0.21428571428571427,0.0,0.0136986301369863,0.5,205
0.0,0.0,1.0,0.0,100
0.0,0.0,0.0,0.0,45
0.0,0.003067484662576687,0.0,0.0,100
0.0,0.0,0.005479452054794521,0.5,250
0.21428571428571427,0.0,0.9424657534246575,0.0,150
0.2857142857142857,0.0,0.0,0.0,150
0.21428571428571427,0.0,0.0,0.0,100
0.07142857142857142,0.0,0.0,0.5,130
0.0,0.0,0.09863013698630137,0.0,195
0.0,0.0,0.0,0.0,95
0.14285714285714285,0.0,0.0,0.5,174
0.3571428571428571,0.0,0.0,0.5,130
0.07142857142857142,0.0,0.0,0.5,175
0.07142857142857142,0.0,0.038356164383561646,0.5,150
0.14285714285714285,0.012269938650306749,0.8356164383561644,0.0,100
0.0,0.006134969325153375,0.5205479452054794,0.0,93
0.4285714285714286,0.0,0.1452054794520548,0.0,40
0.0,0.0,0.16164383561643836,0.0,150
0.0,0.0,0.0,0.5,150
0.0,0.009202453987730062,0.0136986301369863,0.0,70
0.21428571428571427,0.003067484662576687,0.0,0.0,52
0.8571428571428571,0.0,0.8136986301369863,0.0,33
0.2857142857142857,0.0,0.0,0.5,150
0.0,0.0,0.8876712328767123,0.5,287
0.8571428571428571,0.0,0.23013698630136986,0.0,69
0.21428571428571427,0.0,0.0,0.5,160
0.07142857142857142,0.0,0.5232876712328767,0.5,120
0.21428571428571427,0.0,0.07397260273972603,0.0,50
0.07142857142857142,0.006134969325153375,0.7479452054794521,0.5,1299
0.14285714285714285,0.0,0.0,0.5,125
0.0,0.0,0.0,0.0,35
0.2857142857142857,0.0,0.0,0.0,60
0.07142857142857142,0.0,0.2602739726027397,0.5,68
0.0,0.0,0.23835616438356164,0.0,125
0.0,0.0,0.8328767123287671,0.5,350
0.07142857142857142,0.003067484662576687,0.15616438356164383,0.0,60
0.0,0.0,0.0,0.0,95
0.0,0.0,0.3041095890410959,0.0,31
0.0,0.006134969325153375,0.20821917808219179,0.0,60
0.2857142857142857,0.0,0.0,0.0,175
0.0,0.0,0.0,0.5,125
0.3571428571428571,0.0,0.2410958904109589,0.0,75
0.2857142857142857,0.0,0.8136986301369863,0.0,58
0.0,0.0,0.0,0.0,60
0.07142857142857142,0.0,0.0,0.0,100
0.07142857142857142,0.0,0.0136986301369863,0.5,120
0.14285714285714285,0.003067484662576687,0.0,0.5,180
0.0,0.0,0.0,0.0,80
0.07142857142857142,0.0,0.13972602739726028,0.0,108
0.07142857142857142,0.0,0.684931506849315,0.5,200
0.3571428571428571,0.003067484662576687,0.0,0.5,90
0.0,0.0,0.38082191780821917,0.0,75
0.0,0.006134969325153375,0.030136986301369864,0.0,85
0.0,0.003067484662576687,0.27123287671232876,0.5,85
0.07142857142857142,0.0,0.043835616438356165,0.0,50
0.0,0.0,0.2219178082191781,0.0,60
0.0,0.0,1.0,0.0,150
0.0,0.0,0.9808219178082191,0.5,250
0.0,0.0,0.0,0.0,52
0.2857142857142857,0.0,0.13972602739726028,0.5,215
0.0,0.02147239263803681,0.0,0.5,261
0.07142857142857142,0.009202453987730062,0.24657534246575344,0.0,75
0.14285714285714285,0.0,0.24657534246575344,0.0,100
0.2857142857142857,0.0,0.27945205479452057,0.5,194
0.21428571428571427,0.0,0.7671232876712328,0.5,166
0.0,0.0,0.0,0.5,575
0.3571428571428571,0.0,0.9287671232876712,0.5,274
0.0,0.012269938650306749,0.3643835616438356,0.5,172
0.0,0.0,0.0,0.0,85
0.14285714285714285,0.003067484662576687,0.3835616438356164,0.0,55
0.21428571428571427,0.0,0.0,0.5,375
0.14285714285714285,0.0,0.8,0.5,150
0.07142857142857142,0.0,0.7178082191780822,0.5,130
0.0,0.009202453987730062,0.8547945205479452,0.0,65
0.07142857142857142,0.003067484662576687,0.005479452054794521,0.0,60
0.07142857142857142,0.003067484662576687,0.6328767123287671,0.0,109
0.07142857142857142,0.003067484662576687,1.0,0.0,95
0.14285714285714285,0.0,0.5150684931506849,0.5,170
0.07142857142857142,0.0,0.0,0.5,265
0.14285714285714285,0.0,0.0,0.5,150
0.0,0.0,0.873972602739726,0.5,399
0.14285714285714285,0.003067484662576687,0.057534246575342465,0.0,220
0.2857142857142857,0.003067484662576687,0.0,0.0,50
0.14285714285714285,0.0,0.0,0.5,159
0.21428571428571427,0.0,0.17534246575342466,0.5,120
0.14285714285714285,0.0,0.0,0.0,150
1.0,0.0,0.0,0.5,100
0.0,0.0,0.0,0.5,120
0.07142857142857142,0.0,0.019178082191780823,0.5,250
0.07142857142857142,0.0,0.0,0.0,25
0.0,0.0,0.0,0.0,100
0.07142857142857142,0.0,1.0,0.0,89
0.0,0.0,0.0,0.0,90
0.0,0.0,0.2273972602739726,0.0,60
0.14285714285714285,0.006134969325153375,0.526027397260274,0.0,79
0.21428571428571427,0.0,0.4904109589041096,0.0,45
0.07142857142857142,0.0,0.4136986301369863,0.0,45
0.0,0.0,0.10684931506849316,0.0,84
0.21428571428571427,0.0,0.4273972602739726,0.5,95
0.0,0.02147239263803681,0.526027397260274,1.0,69
0.21428571428571427,0.0,0.0,0.5,130
0.14285714285714285,0.0,0.0,0.5,100
0.0,0.0,0.0,0.0,120
0.14285714285714285,0.0,0.005479452054794521,0.5,250
0.07142857142857142,0.0,0.0,0.5,230
0.21428571428571427,0.0,0.0,0.5,400
0.2857142857142857,0.0,0.32054794520547947,0.5,249
0.21428571428571427,0.0,0.0,0.5,140
0.2857142857142857,0.0,0.0,0.5,115
0.2857142857142857,0.0,0.5917808219178082,0.5,250
0.07142857142857142,0.009202453987730062,0.3863013698630137,0.0,95
0.07142857142857142,0.006134969325153375,0.7315068493150685,1.0,58
0.0,0.012269938650306749,0.052054794520547946,0.0,80
0.4285714285714286,0.006134969325153375,0.7397260273972602,0.5,180
0.0,0.0,0.0,0.5,180
0.14285714285714285,0.0,0.24383561643835616,0.5,100
0.07142857142857142,0.0,0.0,0.5,100
0.07142857142857142,0.0,0.21095890410958903,0.0,60
0.07142857142857142,0.0,0.0027397260273972603,0.5,100
0.0,0.012269938650306749,0.6931506849315069,0.0,92
0.0,0.018404907975460124,0.19726027397260273,1.0,45
0.0,0.0,0.0,0.0,50
0.0,0.0,0.0,0.5,99
0.0,0.0,0.0,0.0,55
0.0,0.003067484662576687,0.2054794520547945,0.0,125
0.0,0.0,0.0,0.5,120
0.0,0.0,0.4821917808219178,0.0,45
0.14285714285714285,0.0,0.0,0.5,100
0.07142857142857142,0.009202453987730062,0.0,0.0,60
0.2857142857142857,0.0,0.0,0.5,75
0.07142857142857142,0.0,0.07397260273972603,0.5,130
0.2857142857142857,0.0,0.0,0.5,169
0.0,0.003067484662576687,0.3780821917808219,0.0,78
0.0,0.003067484662576687,0.052054794520547946,0.0,106
0.2857142857142857,0.003067484662576687,0.8657534246575342,0.0,40
0.0,0.0,0.0,1.0,200
0.0,0.003067484662576687,0.9397260273972603,0.0,85
0.9285714285714286,0.0,0.40273972602739727,0.5,375
0.2857142857142857,0.003067484662576687,0.9972602739726028,0.0,55
0.21428571428571427,0.0,0.0,0.0,59
0.07142857142857142,0.0,0.07397260273972603,0.5,90
0.07142857142857142,0.003067484662576687,0.0,0.0,40
0.07142857142857142,0.0,0.0,0.0,100
0.07142857142857142,0.0,0.0,0.5,200
0.07142857142857142,0.0,0.0,0.0,60
0.07142857142857142,0.003067484662576687,0.7342465753424657,0.5,300
0.0,0.006134969325153375,0.0,0.0,90
0.14285714285714285,0.0,0.9232876712328767,0.5,200
0.07142857142857142,0.0,0.2684931506849315,0.0,65
0.14285714285714285,0.0,0.8712328767123287,0.5,160
0.9285714285714286,0.0,0.18356164383561643,0.0,70
0.0,0.015337423312883437,0.4931506849315069,0.0,70
0.0,0.012269938650306749,0.8465753424657534,0.0,179
0.07142857142857142,0.003067484662576687,0.1506849315068493,0.0,70
0.07142857142857142,0.015337423312883437,0.8767123287671232,0.0,37
0.0,0.0,0.14794520547945206,0.5,95
0.07142857142857142,0.0,0.07671232876712329,0.5,100
0.14285714285714285,0.0,0.0,0.0,70
0.14285714285714285,0.003067484662576687,0.0,0.0,60
0.14285714285714285,0.003067484662576687,0.7561643835616438,0.5,226
0.07142857142857142,0.0,0.0,0.5,125
0.2857142857142857,0.003067484662576687,0.06027397260273973,0.5,375
0.14285714285714285,0.006134969325153375,0.46301369863013697,0.0,150
0.2857142857142857,0.0,0.0,0.0,85
0.0,0.0,0.5589041095890411,0.5,450
0.14285714285714285,0.0,0.33424657534246577,0.5,140
0.0,0.0,0.18082191780821918,0.5,175
0.07142857142857142,0.0,0.6164383561643836,0.5,220
0.14285714285714285,0.0,0.0,0.0,90
0.0,0.0,0.0,0.5,100
0.07142857142857142,0.0,0.0,0.0,100
0.2857142857142857,0.0,0.0,0.5,90
0.0,0.0,0.0,0.5,150
0.14285714285714285,0.0,0.0,0.5,195
0.07142857142857142,0.003067484662576687,0.4684931506849315,0.0,60
0.07142857142857142,0.0,0.0,0.0,100
0.14285714285714285,0.0,0.0,0.5,130
0.0,0.0,0.25753424657534246,0.0,60
0.14285714285714285,0.0,0.0,0.5,185
0.07142857142857142,0.0,0.08493150684931507,0.0,50
0.07142857142857142,0.015337423312883437,0.9342465753424658,0.0,700
0.2857142857142857,0.0,0.08767123287671233,0.5,127
0.07142857142857142,1.0,0.9698630136986301,0.5,221
0.21428571428571427,0.0,0.3863013698630137,0.5,250
0.07142857142857142,0.0,0.07945205479452055,0.0,75
0.0,0.0,0.0,0.5,119
0.14285714285714285,0.0,0.0,0.5,215
0.4285714285714286,0.0,0.0,0.5,275
0.07142857142857142,0.009202453987730062,1.0,0.0,78
0.0,0.0,0.0,0.0,170
0.07142857142857142,0.0,0.0,0.5,150
0.21428571428571427,0.0,0.5178082191780822,0.0,51
0.7142857142857143,0.006134969325153375,0.030136986301369864,0.0,55
0.07142857142857142,0.0,0.7643835616438356,0.5,89
0.0,0.0,0.0136986301369863,0.5,110
0.0,0.0,0.0,0.5,60
0.07142857142857142,0.009202453987730062,0.9123287671232877,0.5,250
0.14285714285714285,0.012269938650306749,0.9342465753424658,0.0,46
0.0,0.003067484662576687,0.13424657534246576,0.0,95
0.14285714285714285,0.003067484662576687,0.8657534246575342,0.0,50
0.0,0.0,0.0136986301369863,0.5,140
0.07142857142857142,0.0,0.726027397260274,0.5,75
0.07142857142857142,0.0,0.8931506849315068,0.0,42
0.0,0.003067484662576687,0.9123287671232877,0.0,60
0.14285714285714285,0.0,0.0,0.5,200
0.07142857142857142,0.006134969325153375,0.7643835616438356,0.0,50
0.14285714285714285,0.003067484662576687,0.0,0.0,59
0.14285714285714285,0.0,0.0,0.0,35
0.0,0.003067484662576687,0.0,1.0,50
0.14285714285714285,0.0,0.5835616438356165,0.5,175
0.14285714285714285,0.0,0.049315068493150684,0.0,40
0.4285714285714286,0.003067484662576687,0.030136986301369864,0.5,147
0.14285714285714285,0.0,0.19726027397260273,0.5,250
0.3571428571428571,0.0,0.0,0.5,395
0.4285714285714286,0.003067484662576687,0.024657534246575342,0.5,129
0.14285714285714285,0.0,0.0,0.5,150
0.9285714285714286,0.0,0.0,0.0,73
0.07142857142857142,0.0,0.0,0.0,70
0.0,0.015337423312883437,0.2821917808219178,0.0,69
0.0,0.0,0.0,0.0,80
0.0,0.0,0.4931506849315069,0.0,69
0.14285714285714285,0.0,0.0,0.5,215
0.07142857142857142,0.0,0.0,0.0,155
0.4285714285714286,0.0,0.0,0.0,50
0.0,0.0,0.2273972602739726,0.0,40
0.4285714285714286,0.0,0.0,0.5,120
0.07142857142857142,0.0,0.06301369863013699,0.5,200
0.0,0.0,0.0,0.5,180
0.14285714285714285,0.0,0.8684931506849315,0.0,51
0.0,0.0,0.04657534246575343,0.5,350
0.0,0.0,0.0,0.0,100
0.07142857142857142,0.003067484662576687,1.0,1.0,27
0.07142857142857142,0.0,0.2410958904109589,0.5,200
0.07142857142857142,0.0,0.2547945205479452,0.5,243
0.0,0.0,0.4794520547945206,0.0,50
0.6428571428571428,0.0,0.0,0.0,80
0.0,0.0,0.19726027397260273,0.0,80
0.21428571428571427,0.0,0.0,0.5,200
0.2857142857142857,0.009202453987730062,0.2493150684931507,0.5,129
0.21428571428571427,0.14723926380368096,0.33972602739726027,0.5,956
0.0,0.0,0.9945205479452055,1.0,100
0.07142857142857142,0.0,0.3452054794520548,0.5,174
0.0,0.006134969325153375,0.24383561643835616,0.0,125
0.14285714285714285,0.0,0.0,0.0,65
0.0,0.003067484662576687,1.0,1.0,50
0.0,0.003067484662576687,0.13972602739726028,0.0,85
0.14285714285714285,0.0,0.44931506849315067,0.5,179
1.0,0.0,0.936986301369863,0.5,200
0.0,0.003067484662576687,0.9013698630136986,0.0,80
0.07142857142857142,0.009202453987730062,0.0821917808219178,0.0,60
0.07142857142857142,0.0,0.07397260273972603,0.0,150
0.07142857142857142,0.0,0.0027397260273972603,0.5,125
0.07142857142857142,0.0,0.0,0.0,210
0.14285714285714285,0.0,0.0027397260273972603,0.0,42
0.0,0.003067484662576687,0.25205479452054796,0.5,250
0.2857142857142857,0.0,0.42191780821917807,0.0,250
0.07142857142857142,0.0,0.0,0.0,65
0.07142857142857142,0.0,0.0,0.0,40
0.6428571428571428,0.0,0.4273972602739726,0.0,55
0.07142857142857142,0.0,0.09315068493150686,0.5,150
0.14285714285714285,0.003067484662576687,0.7671232876712328,0.5,170
0.14285714285714285,0.0,0.0,0.5,350
0.0,0.009202453987730062,0.0,0.5,299
0.14285714285714285,0.0,0.0,0.0,99
0.07142857142857142,0.009202453987730062,0.6493150684931507,0.0,90
0.2857142857142857,0.0,0.0,0.5,75
0.07142857142857142,0.003067484662576687,0.0,0.5,175
0.14285714285714285,0.0,0.7397260273972602,0.5,160
0.07142857142857142,0.0,0.08767123287671233,0.5,200
0.0,0.015337423312883437,0.9589041095890412,1.0,40
0.07142857142857142,0.0,0.10410958904109589,0.5,175
0.07142857142857142,0.0,0.5945205479452055,0.5,119
0.14285714285714285,0.003067484662576687,0.0,0.0,65
0.07142857142857142,0.0,0.0,0.5,210
0.07142857142857142,0.0,0.9972602739726028,0.5,575
0.14285714285714285,0.003067484662576687,0.9780821917808219,0.5,175
0.0,0.0,0.0,0.0,51
0.07142857142857142,0.009202453987730062,0.3643835616438356,0.0,60
0.4285714285714286,0.0,0.0,0.5,150
0.0,0.0,0.0,0.0,180
0.07142857142857142,0.0,0.810958904109589,0.5,145
0.07142857142857142,0.003067484662576687,0.6109589041095891,0.0,39
0.14285714285714285,0.0,0.19726027397260273,0.0,46
0.0,0.0,0.2493150684931507,0.5,299
0.0,0.0,0.2136986301369863,0.5,115
0.21428571428571427,0.0,0.5150684931506849,0.5,175
0.21428571428571427,0.0,0.019178082191780823,0.5,285
0.0,0.0,0.3178082191780822,0.0,33
0.2857142857142857,0.0,0.7315068493150685,0.5,198
0.5,0.0,0.0,0.5,140
0.07142857142857142,0.003067484662576687,0.17534246575342466,0.5,130
0.14285714285714285,0.0,0.0,0.5,150
0.2857142857142857,0.0,0.936986301369863,0.5,150
0.07142857142857142,0.0,0.9178082191780822,0.5,239
0.0,0.0,0.9315068493150686,0.0,49
0.0,0.0,0.2191780821917808,0.5,142
0.14285714285714285,0.0,0.0,0.0,115
0.07142857142857142,0.0,0.0,0.0,70
0.07142857142857142,0.012269938650306749,0.5287671232876713,0.0,95
0.14285714285714285,0.0,0.03561643835616438,0.5,68
0.07142857142857142,0.009202453987730062,0.8273972602739726,0.0,54
0.07142857142857142,0.0,0.0,0.5,200
0.14285714285714285,0.0,0.08493150684931507,0.5,159
0.07142857142857142,0.0,0.0273972602739726,0.5,220
0.07142857142857142,0.0,0.0,0.5,205
0.4285714285714286,0.0,0.0,0.0,45
0.14285714285714285,0.006134969325153375,0.17534246575342466,0.0,110
0.21428571428571427,0.009202453987730062,0.2684931506849315,0.0,69
0.07142857142857142,0.0,0.0,0.5,121
0.21428571428571427,0.0,0.0,0.5,190
0.0,0.027607361963190184,0.7123287671232876,0.0,65
0.2857142857142857,0.018404907975460124,0.42191780821917807,0.0,55
0.14285714285714285,0.0,0.0,0.5,225
0.07142857142857142,0.003067484662576687,0.2136986301369863,0.5,228
0.4285714285714286,0.003067484662576687,0.2219178082191781,0.0,36
0.07142857142857142,0.003067484662576687,0.0,0.0,112
0.0,0.003067484662576687,0.4876712328767123,0.0,60
0.07142857142857142,0.003067484662576687,0.016438356164383564,0.0,75
0.14285714285714285,0.0,0.0,0.5,210
0.21428571428571427,0.0,0.0,0.0,145
0.0,0.0,0.10136986301369863,0.5,181
0.3571428571428571,0.0,0.0027397260273972603,0.0,44
0.3571428571428571,0.0,0.0,0.0,80
0.0,0.0,0.0,0.0,75
0.2857142857142857,0.0,0.021917808219178082,0.0,48
0.07142857142857142,0.003067484662576687,0.44931506849315067,0.0,125
0.14285714285714285,0.0,0.0,0.0,50
0.0,0.0,0.7315068493150685,0.5,150
0.07142857142857142,0.0,0.038356164383561646,0.5,175
0.07142857142857142,0.0,0.4383561643835616,0.5,150
0.2857142857142857,0.0,0.07123287671232877,0.5,230
0.4285714285714286,0.0,0.0,0.0,77
0.07142857142857142,0.0,0.2356164383561644,0.0,85
0.9285714285714286,0.0,0.0684931506849315,0.5,400
0.2857142857142857,0.0,0.0,0.0,60
0.14285714285714285,0.003067484662576687,0.0,0.0,60
0.21428571428571427,0.0,0.008219178082191782,0.5,90
0.4285714285714286,0.03680981595092024,0.5424657534246575,0.0,40
0.14285714285714285,0.0,0.0,0.5,107
0.07142857142857142,0.006134969325153375,0.9808219178082191,0.0,110
0.07142857142857142,0.0,0.4904109589041096,0.5,90
0.4285714285714286,0.0,0.1178082191780822,0.5,150
0.14285714285714285,0.024539877300613498,0.20273972602739726,0.5,129
0.0,0.012269938650306749,0.7698630136986302,0.0,149
0.9285714285714286,0.0,0.9342465753424658,0.0,75
0.21428571428571427,0.0,0.024657534246575342,0.5,128
0.21428571428571427,0.0,0.2219178082191781,0.5,99
0.0,0.0,0.0821917808219178,0.0,100
0.07142857142857142,0.003067484662576687,0.1863013698630137,0.5,250
0.0,0.0,0.0027397260273972603,0.5,120
0.0,0.012269938650306749,0.4328767123287671,0.0,31
0.0,0.0,0.9780821917808219,0.5,125
0.14285714285714285,0.0,0.0,0.5,199
0.0,0.0,0.0,0.5,150
0.0,0.015337423312883437,0.9917808219178083,1.0,70
0.21428571428571427,0.0,0.0,0.5,110
0.14285714285714285,0.009202453987730062,0.24657534246575344,0.0,50
0.0,0.0,0.0,0.0,120
0.07142857142857142,0.0,0.0,0.5,260
0.14285714285714285,0.0,0.0,0.5,225
0.0,0.0,0.0,0.0,30
0.2857142857142857,0.003067484662576687,0.11506849315068493,0.5,525
0.14285714285714285,0.0,0.010958904109589041,0.0,70
0.07142857142857142,0.0,0.0,0.5,180
0.0,0.009202453987730062,1.0,0.0,250
0.21428571428571427,0.0,0.0,0.5,137
0.3571428571428571,0.0,0.0,0.0,52
0.0,0.0,0.0,0.0,45
0.4285714285714286,0.0,0.0,0.5,95
0.0,0.006134969325153375,0.11232876712328767,0.0,59
0.21428571428571427,0.0,0.0,0.0,39
0.07142857142857142,0.0,0.08767123287671233,0.5,250
0.14285714285714285,0.0,0.21643835616438356,0.5,180
0.5,0.006134969325153375,0.0,0.0,49
0.0,0.0,0.0,0.0,40
0.14285714285714285,0.0,0.2136986301369863,0.5,125
0.0,0.0,0.0,0.5,200
0.14285714285714285,0.0,0.0,0.5,270
0.0,0.003067484662576687,0.9589041095890412,0.0,199
0.07142857142857142,1.0,0.9068493150684932,0.5,214
0.0,0.0,0.0,0.5,190
0.21428571428571427,0.0,0.0,0.5,140
0.2857142857142857,0.0,0.4931506849315069,0.0,58
0.6428571428571428,0.003067484662576687,0.0,0.0,45
0.2857142857142857,0.0,0.0,0.5,10000
0.0,0.0,0.23013698630136986,0.5,104
0.2857142857142857,0.0,0.12328767123287672,0.5,300
0.0,0.012269938650306749,0.5452054794520548,0.0,48
0.07142857142857142,0.0,0.24383561643835616,0.0,55
0.14285714285714285,0.0,0.06027397260273973,0.5,178
0.21428571428571427,0.0,0.0,0.5,195
0.14285714285714285,0.0,0.0,0.5,119
0.14285714285714285,0.0,0.3780821917808219,0.5,149
0.14285714285714285,0.0,0.0,0.0,60
0.2857142857142857,0.003067484662576687,0.3013698630136986,0.0,129
0.0,0.0,0.0,0.5,39
0.4285714285714286,0.0,0.19452054794520549,0.5,90
0.07142857142857142,0.0,0.9972602739726028,0.0,45
0.07142857142857142,0.009202453987730062,0.008219178082191782,0.0,80
0.0,0.009202453987730062,0.0136986301369863,0.0,70
0.0,0.0,0.0821917808219178,0.5,128
0.0,0.042944785276073615,0.9397260273972603,0.0,55
0.07142857142857142,0.0,0.8547945205479452,0.0,75
0.14285714285714285,0.0,0.14794520547945206,0.5,176
0.14285714285714285,0.003067484662576687,0.6575342465753424,0.5,140
0.21428571428571427,0.0,0.0,0.5,140
0.07142857142857142,0.018404907975460124,0.15616438356164383,0.0,140
0.2857142857142857,0.0,0.0,0.5,85
0.2857142857142857,0.0,0.0,0.0,359
0.0,0.003067484662576687,0.0,0.0,69
0.0,0.0,0.4931506849315069,1.0,58
0.07142857142857142,0.0,0.6904109589041096,0.5,198
0.07142857142857142,0.0,0.038356164383561646,0.0,80
0.21428571428571427,0.0,0.0,0.5,380
0.21428571428571427,0.0,0.17534246575342466,0.0,30
0.07142857142857142,1.0,0.6958904109589041,0.5,451
0.07142857142857142,0.0,0.0,0.0,75
0.0,0.009202453987730062,0.010958904109589041,0.0,57
0.21428571428571427,0.0,0.6986301369863014,0.5,208
0.0,0.0,0.8027397260273973,0.5,443
